"","...1","date","locality","startTime","endTime","windowCount","window","plantID","plantSpecies","pollinatorSpecies","pollinatorID","inflorescencesVisited","Inflorescences total","notes","observers","year","month","day","treatment","beach","city","latitude","longitude","funcgroup","status","plantStatus","hoursperday","visitsperhr"
"1319",1988,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,10,NA,"Bidens alba","Agraulis vanillae insularis",NA,2,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,0.697674418604651
"1320",1989,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,10,NA,"Bidens alba","Apis mellifera",NA,4,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,1.3953488372093
"1321",1990,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,10,NA,"Bidens alba","Centris decolorata",NA,3,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.86666666666667,1.04651162790698
"1322",1991,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Campsomeris trifasciata",NA,30,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.86666666666667,10.4651162790698
"1323",1992,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,23,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,8.02325581395349
"1324",1993,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,15,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,5.23255813953488
"1325",1994,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,1,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,0.348837209302326
"1326",1995,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,1,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,0.348837209302326
"1327",1996,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,8,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,2.7906976744186
"1328",1997,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,5,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,1.74418604651163
"1329",1998,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,11,NA,"Phyla nodiflora","Apis mellifera",NA,5,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,1.74418604651163
"1330",1999,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,2,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,0.697674418604651
"1331",2000,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,3,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,1.04651162790698
"1332",2001,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,1,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,0.348837209302326
"1333",2002,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,1,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,0.348837209302326
"1334",2003,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,8,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,2.7906976744186
"1335",2004,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Centris decolorata",NA,7,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.86666666666667,2.44186046511628
"1336",2005,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Centris decolorata",NA,8,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.86666666666667,2.7906976744186
"1337",2006,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Apis mellifera",NA,6,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,2.09302325581395
"1338",2007,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Centris decolorata",NA,1,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",2.86666666666667,0.348837209302326
"1339",2008,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,12,NA,"Stachytarpheta jamaicensis","Apis mellifera",NA,1,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,0.348837209302326
"1340",2009,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Apis mellifera",NA,8,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,2.7906976744186
"1341",2010,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Apis mellifera",NA,9,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,3.13953488372093
"1342",2011,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Apis mellifera",NA,7,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,2.44186046511628
"1343",2012,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Panoquina panoquinoides panoquinoides",NA,4,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,1.3953488372093
"1344",2013,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Apis mellifera",NA,10,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,3.48837209302326
"1345",2014,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Campsomeris trifasciata",NA,14,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.86666666666667,4.88372093023256
"1346",2015,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Apis mellifera",NA,30,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,10.4651162790698
"1347",2016,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,13,NA,"Sphagneticola trilobata","Apis mellifera",NA,30,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,10.4651162790698
"1348",2017,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,6,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,2.09302325581395
"1349",2018,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,12,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,4.18604651162791
"1350",2019,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,17,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,5.93023255813953
"1351",2020,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,14,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,4.88372093023256
"1352",2021,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,10,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,3.48837209302326
"1353",2022,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,13,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,4.53488372093023
"1354",2023,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,14,NA,"Fabaceae","Centris decolorata",NA,12,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,4.18604651162791
"1355",2024,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,21,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,7.32558139534884
"1356",2025,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,23,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,8.02325581395349
"1357",2026,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,10,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,3.48837209302326
"1358",2027,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,16,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,5.58139534883721
"1359",2028,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,5,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,1.74418604651163
"1360",2029,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,13,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,4.53488372093023
"1361",2030,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,20,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,6.97674418604651
"1362",2031,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,15,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",2.86666666666667,10.4651162790698
"1363",2032,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,16,NA,"Sphagneticola trilobata","Panoquina panoquinoides panoquinoides",NA,5,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,1.74418604651163
"1364",2033,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,16,NA,"Sphagneticola trilobata","Campsomeris trifasciata",NA,7,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.86666666666667,2.44186046511628
"1365",2034,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,16,NA,"Sphagneticola trilobata","Apis mellifera",NA,10,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,3.48837209302326
"1366",2035,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,16,NA,"Sphagneticola trilobata","Apis mellifera",NA,12,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,4.18604651162791
"1367",2036,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,16,NA,"Sphagneticola trilobata","Panoquina panoquinoides panoquinoides",NA,6,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,2.09302325581395
"1368",2037,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,17,NA,"Sphagneticola trilobata","Campsomeris trifasciata",NA,7,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.86666666666667,2.44186046511628
"1369",2038,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,17,NA,"Sphagneticola trilobata","Apis mellifera",NA,10,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,3.48837209302326
"1370",2039,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,17,NA,"Sphagneticola trilobata","Apis mellifera",NA,15,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",2.86666666666667,5.23255813953488
"1371",2040,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,17,NA,"Sphagneticola trilobata","Hylephila phyleus phyleus",NA,4,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",2.86666666666667,1.3953488372093
"1372",2041,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,17,NA,"Sphagneticola trilobata","Campsomeris trifasciata",NA,13,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.86666666666667,4.53488372093023
"1373",2042,2016-10-28,"1",1899-12-31 09:08:00,1899-12-31 12:00:00,17,17,NA,"Sphagneticola trilobata","Campsomeris trifasciata",NA,9,NA,NA,NA,2016,10,28,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","wasp","native","native",2.86666666666667,3.13953488372093
"1374",2043,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,1,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1375",2044,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,1,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1376",2045,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,2,NA,"Canavalia rosea","Centris decolorata",NA,12,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",1.63333333333333,7.3469387755102
"1377",2046,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,2,NA,"Canavalia rosea","Centris decolorata",NA,6,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",1.63333333333333,3.6734693877551
"1378",2047,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,3,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1379",2048,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,3,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1380",2049,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,3,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1381",2050,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,4,NA,"Stachytarpheta jamaicensis","Ascia monuste eubotea",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,18.3673469387755
"1382",2051,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,4,NA,"Stachytarpheta jamaicensis","Ascia monuste eubotea",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,18.3673469387755
"1383",2052,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,4,NA,"Stachytarpheta jamaicensis","Ascia monuste eubotea",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,18.3673469387755
"1384",2053,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,4,NA,"Stachytarpheta jamaicensis","Apis mellifera",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",1.63333333333333,18.3673469387755
"1385",2054,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,4,NA,"Stachytarpheta jamaicensis","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","native",1.63333333333333,18.3673469387755
"1386",2055,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,4,NA,"Stachytarpheta jamaicensis","Agraulis vanillae insularis",NA,15,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,9.18367346938776
"1387",2056,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,5,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1388",2057,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,5,NA,"Fabaceae","Centris decolorata",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,18.3673469387755
"1389",2058,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,5,NA,"Fabaceae","Centris decolorata",NA,20,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","native","unknown",1.63333333333333,12.2448979591837
"1390",2059,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,6,NA,"Phyla nodiflora","Agraulis vanillae insularis",NA,10,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,6.12244897959184
"1391",2060,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,7,NA,"Sphagneticola trilobata","Agraulis vanillae insularis",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,18.3673469387755
"1392",2061,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,8,NA,"Bidens alba","Agraulis vanillae insularis",NA,13,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,7.95918367346939
"1393",2062,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,8,NA,"Bidens alba","Agraulis vanillae insularis",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,18.3673469387755
"1394",2063,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,8,NA,"Bidens alba","Agraulis vanillae insularis",NA,9,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,5.51020408163265
"1395",2064,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,8,NA,"Bidens alba","Agraulis vanillae insularis",NA,14,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","butterfly","native","native",1.63333333333333,8.57142857142857
"1396",2065,2016-10-30,"1",1899-12-31 09:15:00,1899-12-31 10:53:00,12,8,NA,"Bidens alba","Apis mellifera",NA,30,NA,NA,NA,2016,10,30,"before","Dos Palmas","Loiza","N18<U+00B0>26.670","W65<U+00B0>55.100","bee","non-native","native",1.63333333333333,18.3673469387755
